Literal_1,Literal_2,Literal_3
11012,-2229,-13103
12139,1533,513
-6467,-11765,-4787
9185,2089,-9152
12528,-15127,-5745
12083,12967,-4396
-6022,-6588,-16074
2682,-14428,-14605
11322,-10164,-11361
-11825,457,-13952
-2254,1134,-5290
13774,4480,-782
-13704,-5260,9279
-15731,-13782,-164
-15988,10860,-4429
13403,9587,-5785
-1845,-322,1737
133,-1192,-4756
-8324,8582,-3541
-4866,998,5664
12381,12083,-8997
12435,-13375,15775
-15845,15768,12790
-9441,-3096,-74
2113,-6022,1462
7292,-594,-6421
-6809,-10315,16330
10826,-6155,-10969
13957,1499,-11224
-4786,-11969,-6901
-3809,-4199,-10900
6563,-8427,16126
-5364,-10847,7355
-16080,-15744,9594
-3747,11094,-13130
-15604,11695,-14908
-11662,-14198,-11582
11042,-8675,-9652
-15467,-15794,10500
-8336,-5151,-13946
9848,-873,14140
-7653,7496,-14178
-13467,-9907,-13202
15284,-6482,-14290
714,-1362,13926
12224,-8619,3060
-13010,-4803,7272
1521,6015,7504
1266,-8443,-4558
-9476,14418,-12676
5955,-13089,13709
-12942,-6989,15142
7890,8354,1948
10961,-12346,13473
6866,-8203,7712
5594,14101,14499
-3608,-13367,-4589
10859,-5934,-9461
3014,12139,-5331
9764,-630,-6816
-13168,9264,7912
1468,10366,12486
-3284,-14078,-744
7125,-1342,-6085
-3314,-4340,5881
12248,-2053,4589
13443,14630,-13811
-5670,-6988,10021
-10744,-11425,-7726
6324,-15901,-2164
-7194,13780,-15889
1746,-12104,9374
-1731,-8309,-2344
-9953,5284,3136
-15990,-11719,2624
-11351,15625,2374
164,-15968,-10715
4260,4520,-11693
9932,4013,-409
-5241,16183,-15513
3137,4989,9244
8688,-11205,-7874
-5808,-5909,13192
10805,-394,13531
13156,-15103,14739
-7505,9273,-5607
-7790,2191,12298
-1023,9817,-3060
-9920,-688,-5332
13482,648,-6157
-6850,-10732,-4227
-16192,3982,5471
-7103,16199,15756
-3917,14150,7847
-8684,4673,-10663
-10002,11345,10533
9795,3575,898
-158,-1894,-1030
8837,-2047,-8440
3806,13255,-8580
836,6430,7230
6736,-13650,15841
-11879,7077,14511
8196,-15239,-1199
8891,-11598,9069
-16019,-12517,5535
-2788,3275,-10350
8703,-2297,-10968
2111,-9977,-15780
-13345,-10212,-6150
-9080,5523,-7621
-1188,-4736,15685
13141,-8189,-7939
-12509,1240,4046
3493,9878,-14923
12232,6553,3033
-5699,4726,-4428
6530,1063,-2581
-1961,15297,15525
10681,-4549,-13101
7521,1985,-6584
6719,4913,-5662
890,-9311,-14446
5947,6524,7735
-10204,-11880,415
-8761,-12720,-3004
14759,-15579,3148
-1369,7070,376
-14473,5567,-10968
15750,-12234,-14449
-11595,-4830,-14331
-5929,-10405,-10858
2947,-3459,4036
4966,-13935,-9345
7197,242,-5982
-12925,-11500,-15282
-9657,-7168,-7114
-2078,2532,-2911
-15217,1143,-6126
-15312,-2412,5192
-11719,10308,11352
14213,6593,-7618
2488,-15070,11698
16289,-7066,10432
11797,-15932,-72
-11987,-14131,-3627
2012,-13486,-5635
5343,-3196,11590
4360,-2017,11031
-3779,6214,15229
7094,-2237,1632
-9587,-8382,8657
7632,277,5307
9994,-13251,-6282
7203,-4442,13033
-10077,5352,-12835
15278,-6541,-14888
-9894,9043,2329
7950,-16384,-10531
-14938,-4455,6086
7674,-12527,-9499
11747,-14508,3804
-12646,-14820,-2655
-15119,-15979,13993
-12789,5409,15754
-14580,11566,7470
10661,6673,13077
-7126,-7425,-13111
7188,-16013,-5317
7414,10899,-7999
10359,-3902,-14016
-8762,-5121,-15164
-718,13004,-7857
10344,-5923,-4036
15338,-893,11562
-6166,-11294,845
-15866,10582,-6532
-9705,-10068,-6988
5967,12981,-7811
-6061,-16292,-2536
2658,-10819,2119
7239,-14961,5218
12852,-5469,7754
15221,13860,-9465
15697,5764,-12115
-631,-5604,3786
-13995,3079,-13280
-7100,4737,-15570
-9533,-6143,8701
-7436,484,6001
3646,3842,3157
-1630,-3498,-13237
14451,-9504,-8265
2697,11253,3824
-6271,-361,7224
6257,-13336,389
-14822,-990,11475
2793,11226,11843
-4885,-14283,2070
-2739,-16144,-4193
-2468,14252,3719
14722,2725,-13564
1707,8941,-9872
2270,-3996,11415
-11025,-4493,-3911
10761,-12488,-3186
-4128,14724,-4602
-15051,4453,-16046
-14284,12330,14290
14426,-1111,10850
-8300,-7636,7819
-962,-7118,9054
11063,-10940,-8718
-15056,-12226,-15674
13497,-3427,-15836
-2468,2464,1907
13664,-3658,-1262
15271,6494,13972
5559,-5213,11954
1289,972,-7049
-10843,-1832,-7400
-5163,-5190,-12344
14154,-2834,11017
13296,8991,7065
437,-2766,-10097
-2060,11647,-9885
8857,-8929,628
-10322,-2173,4846
-13173,-14653,9031
-7600,13939,518
-9067,-13849,4482
-8847,12600,8007
6568,-10650,-7672
-608,-4891,-15923
-11687,-7679,1775
-12702,14276,1659
-4180,2228,11895
-378,-14408,15046
348,7323,-4515
7073,6608,16309
-6860,2752,8778
8458,12011,-3014
8207,6763,-7156
8313,-3387,7008
2523,-9920,-4320
643,8986,-6235
15921,-6690,15490
-12061,2445,-8735
-556,-2958,-13281
-13293,-3652,6083
1483,11461,-13772
4151,12648,3227
-1543,1568,5161
-7122,1880,-2076
6726,7039,7643
-7982,-6623,13871
7014,-963,3591
-14675,11896,-12300
-14608,13303,-2782
12962,15695,8745
-13196,-9873,12839
46,11286,-9364
10368,10553,-8622
-13248,-1773,15792
10215,-3857,-10224
-2133,1312,15758
-6116,-12852,-6904
205,-9227,4550
-11430,-6185,-14830
-2468,-1594,-874
-12096,-15342,-3337
7357,-7692,7441
12686,78,14158
-12849,8081,-1236
-4175,-8269,-2962
-13166,-8454,8191
10912,-13372,-13728
4927,-10312,-5013
4875,8169,-7074
-10668,5660,-4070
14182,-6566,-13454
-4615,12410,13814
-1025,9295,15138
-6547,-13533,-7308
-15295,-626,-11426
-13835,4141,10638
-11357,14538,-14578
3583,8810,6894
-12975,-414,-5891
10681,8556,4756
6730,-13875,-9527
-6569,-6416,-14478
14720,14936,1640
-7178,-8899,-12524
12505,-5213,-11557
1481,-4392,-13907
3079,-12396,6692
-9701,-5273,-8846
-3386,913,-14788
2516,-5028,14127
-10014,15486,2989
10439,-12957,-15850
-16382,-5528,4570
-7847,-1210,11837
-13424,7952,-589
-13883,-14616,11317
-4307,-2187,-11980
4516,10867,-13631
4657,-5212,-13283
-13439,6486,-4061
9473,-734,15746
-6718,-1522,16145
10083,-13067,16239
11332,13770,1889
14377,-8756,-2945
6383,-7443,-2906
-7791,3875,15212
2881,9315,1238
6367,9703,-1648
13277,-3295,5361
-12428,2973,7707
8315,-1537,4796
147,-9477,-11612
-14469,-2729,-4225
15572,-16158,-15178
14407,-3854,-8219
15625,-1918,-7591
-5332,3948,6035
-13216,2913,-12247
11167,-10215,-2832
-1396,14196,-13132
-7986,-10749,4159
-5539,-5108,1294
6006,3637,-12465
13284,-3184,13475
-8474,15876,12677
3677,2328,-8571
-14486,-12185,-1655
-11855,-5931,-1434
-15685,8513,-13343
-2032,7009,-13816
14574,-15362,-5146
5567,-3725,13155
-8806,-296,-13319
10454,-11698,3232
8353,-5978,13525
-3041,-6969,5506
99,7198,-65
-14806,11616,-5010
-854,15290,-6563
12743,-1439,-422
2369,-10384,10042
10342,14341,-9485
-15190,-9685,8590
10608,-4713,-3691
16279,5900,-7133
5155,-15797,-10662
5926,11884,-2781
3264,3463,11183
14390,15225,9165
5269,15105,-9437
12862,14947,7356
-9517,-14219,-10462
-3209,-4119,-10092
3025,4766,-16112
-6203,6336,7243
15121,-1787,-1591
10465,12745,-14399
-2981,-10915,7595
-6771,10265,8433
-15265,16360,-1216
-5263,-13130,6810
9839,2775,6435
14232,12109,6289
15711,11460,-1230
150,15470,-3810
-10020,-1491,16247
-6004,-11137,11414
13749,-13338,-16254
8922,3383,-9288
10444,-12182,8004
12260,-7160,4252
14079,16130,-16206
10421,-176,1292
14740,2299,-5862
-3100,-13380,8589
-2643,-213,-3248
-15181,13595,1073
-13190,-7396,4528
-9997,-2334,-10686
12049,13504,8282
7536,9735,-9495
11409,-5886,-4539
-1876,14242,8864
3781,3355,-5647
16040,-503,-16162
-15322,11759,11720
56,-14692,7720
1430,7707,-1619
9430,4776,5976
-5586,-6631,14297
-4394,-16153,-7310
5157,-8974,-7359
-7822,-5443,15374
-5334,-13182,10054
-8779,-13936,-10735
11902,-15232,9110
14055,1822,15667
-1571,-11440,8033
5533,2007,-11766
6995,5364,15590
5945,8495,12690
-13487,9967,4922
-2618,5541,-11278
-587,3089,-1428
13242,11035,1142
-6558,15560,7279
-11791,6377,6647
-11465,-12737,-10010
9926,-2889,-4482
16381,-1039,-2077
-1087,550,-7889
-8110,-5143,7314
2655,14057,1568
-8775,14527,-6947
14151,13604,5263
-3542,-4633,-1553
-11385,-7141,13616
3321,-15075,-6043
-13420,7592,14917
1994,13514,-9106
4148,-1837,-8410
-1405,-2833,-12775
12388,4056,16224
1138,3903,-12026
10266,-4200,3112
2087,-7364,-12688
-15871,-10372,1748
7326,10585,-16059
492,12072,-4244
-16354,-287,7138
-14884,11613,-10061
6964,-11858,831
-4820,11599,8520
-15522,425,6221
-9733,-7192,-13600
11498,10648,6535
-8115,15676,-2003
13421,-3453,8412
1014,-8975,-11258
3093,2110,-15883
-2600,9271,15049
-13978,-6357,-7897
-11617,56,-11114
1216,-6865,-13719
-6019,8260,-7087
6044,244,8163
-14867,10571,-4098
12215,1295,4261
-797,-9077,3293
1014,-12065,-15643
-9436,-7424,-10571
10717,7411,-16051
14663,2712,7335
1474,8327,8142
9851,1099,-6608
-5345,-4554,12098
-15379,-8977,7195
9183,13612,2509
9645,-12969,-11050
-11006,2685,2003
12026,10012,-4645
5011,-13485,11959
-14791,15436,-4443
-5731,-1393,11681
-8755,-1459,238
-14385,4331,-16140
-3323,4669,-15072
15934,11880,7699
-4861,-12184,9332
15701,313,-2471
8454,5444,4673
-15949,9038,3416
-9797,9157,11742
-8071,5154,-921
-14009,12091,6020
15348,-15135,-12348
-1409,11992,-2457
-799,4573,1658
11325,15104,-3502
1585,-8904,11495
14088,4632,-1248
-2484,-9465,-9746
2709,-5851,-4160
-14648,-8874,-1812
-2284,10997,-3927
1796,-15993,14052
-6580,-4151,9161
-6885,14543,9766
100,-6709,13152
-3933,8455,-837
-7717,11873,-13295
4372,-1603,16127
-11421,-7024,2035
-13423,-9497,7147
-4434,-4977,-12013
-5211,9515,15539
1147,14757,-3469
7045,3660,-843
7456,-6938,-16014
-12708,4733,-6000
-13997,9842,5701
-3437,4111,13914
9759,-5677,4601
-6128,-8516,10183
-10436,5003,-13475
-3773,-6567,5462
-14974,-2452,-4431
7040,6262,-2912
-8845,-9582,13611
-15325,5267,-15493
-9068,14311,14520
-12384,10775,5666
173,6686,-3609
14399,9716,-5837
-16280,-3417,-12110
1337,6329,512
-793,10759,-7964
-1288,9516,5105
13131,10440,485
-8004,-5835,-12640
4313,10949,10685
-709,-9617,-4582
5651,-15531,-15385
9421,7439,-3307
-2527,-3569,10383
-10494,15527,7424
-6898,-9354,-7823
-2402,12146,-10814
7354,-12413,-1278
15902,-9662,-1218
-8163,-1580,-13951
-3085,-13986,-6141
-3681,-12219,7072
-5849,-4564,6999
10889,11504,-9166
2224,-13104,6001
-12568,-1059,-6352
-13694,-14724,558
3216,230,15576
2366,-5822,-13363
-15392,-11589,-4698
12035,15210,5076
-8871,-605,-7055
6246,-9728,-4317
2731,3811,3761
-11525,608,-3683
-8767,8207,-6115
-11686,-14658,-7941
8673,5685,-8301
-4645,13621,-9311
16288,-6706,-8845
16325,4752,-11884
-12482,-16337,10195
-323,-2896,-10782
13405,10194,-614
-7584,-12962,-10072
-11597,-5596,10065
-14464,545,8360
9301,-13204,11569
8937,15472,14780
-6654,-2284,-2208
6582,16074,9349
26,13495,-2511
5802,-6331,9901
-7493,13372,14598
-9602,-987,-16129
7192,6851,-12154
13856,-14500,5697
-5722,-12405,-10273
13516,7493,2992
-8339,14578,15688
9960,10151,-6098
-11468,-6208,-7695
-12681,-11606,6258
16143,-8136,3812
5929,-1412,-1192
-5125,6678,11411
-210,-14882,-12658
-8603,6597,15420
-11747,7712,14279
-9357,11759,13195
13930,-9031,12802
3410,1678,5881
-12473,-15816,5133
-6304,-888,3628
-2555,8520,-8781
12664,-16241,-14745
-10628,11899,3851
14748,10119,-819
15898,15000,-13128
11328,-12376,6275
1962,-14648,8068
-214,14978,13545
-3864,-10941,-288
13016,-8639,-11479
-7207,-5233,13046
-11162,-14532,7710
2271,-10745,6799
-11374,-12306,-7142
-16252,14745,9359
-1866,-6666,6685
-13943,-13922,3609
11722,-12037,-7921
13024,-3113,13448
-9632,-7755,-3899
403,-9590,-8640
10594,6680,13614
-7919,2814,-14378
9991,-10397,-4233
14233,-15049,4583
-13913,-15351,-1891
4807,-14507,-5307
13107,-5746,-5407
5569,11702,-13761
4838,-15665,5404
-3180,4393,4060
7880,-15475,8634
-9192,7179,4453
-5658,6651,1819
14323,-8095,12814
13843,17,-3335
14990,-8748,13854
7228,3076,-1259
6637,-4907,-8072
7195,10898,10295
3181,7756,13710
5394,7421,-4271
12552,10028,-6697
12251,-5216,1082
-4765,-2862,7033
8135,-9540,1201
-2906,-15946,12935
-8684,-11014,-15965
-1545,-9543,5315
-70,-7455,-9535
1501,-7954,1464
-6838,242,106
-3921,6646,-2843
14044,2604,106
-9895,-351,4554
8417,-14752,-3333
-15577,-4447,13992
5745,-4622,7708
-11960,-5204,15501
10816,4290,-3491
-14810,3904,2709
-5203,5850,3362
5016,-15124,10205
7827,-77,-6560
675,-10679,-9457
10107,-16304,5578
11065,-359,10032
15545,12251,-15763
-14955,-15201,-10856
-4227,10858,10536
-6123,-14118,-10288
-9007,15037,-1374
-13176,10476,-9997
-1851,-11510,1830
-6824,-6653,9791
-10786,8084,15773
2194,-6502,-15952
6474,7223,6324
-498,11768,-9544
-7294,-13060,-2167
-3640,15250,-1247
-12930,-6268,13015
13778,4398,10446
-3147,5577,1982
3324,11751,7016
-3808,13934,946
-10854,11033,-1879
9468,-10915,-5244
-2398,1038,-666
3841,4647,12649
14802,-15606,-3855
-1843,9135,10262
1972,-8654,-12238
-12141,-11393,-15871
13478,-15628,11647
-13973,13596,-16012
-3271,-680,9185
7064,1999,-5795
-12380,11372,-4898
4805,-14968,895
-5977,-12664,15891
-5551,407,-2391
-9182,-4600,15061
3750,11674,-5349
8893,11088,-12044
3411,3709,-10736
9458,-14319,-5871
3412,-4946,-2857
6642,-11587,9692
1760,5033,-7566
836,9769,-3626
3390,-5545,7533
2619,-9825,12363
9300,9959,934
1364,-10883,8523
-1376,-11489,7393
-12795,2343,-15803
-15993,-9409,5199
-7088,15098,-15375
-8291,-3906,9841
-8210,-14126,-15371
9120,-8261,1978
-5845,10783,4503
-8731,6289,-2493
-15673,-13909,-10344
3086,13531,3029
-5112,6493,-1050
13013,3315,-15940
-10458,-4699,12595
-3755,-3380,-10735
9761,133,9595
-13990,-6424,12345
-7333,-7946,-1647
15864,-14377,-1151
391,-1629,-15498
-1419,-15941,9379
-11775,5274,-9535
-1927,15611,-13559
3730,3345,5709
2975,235,-12792
-16011,11556,5527
9631,10392,-3584
4472,-11240,-9011
16150,-570,-7805
-5372,15552,5360
12981,-987,-7660
1173,6149,-14036
-6247,15925,-7259
3407,6775,7726
11227,3961,6787
-13173,2309,8685
-2902,-4900,-4346
1254,5222,-5951
5552,-13008,-13464
-6167,5001,-12355
-11112,-14691,3864
1342,-7158,-30
-5611,15821,-15276
11764,-12399,-2515
9309,-7256,7568
-12333,9359,-11068
-13500,-15781,-10011
11496,10717,-554
40,9443,13579
8543,-3963,-12035
-13073,13311,-13017
-9599,12668,4960
-9439,12234,2197
12329,-263,2714
-4025,-10236,13826
-10056,2794,-1635
-3368,-5321,14444
12878,3996,15908
-14195,9977,9071
15215,13013,-4166
9542,-7628,15895
4762,15743,11654
-1505,-8096,393
-2365,15380,2215
-9446,10535,3364
6480,-94,3350
12420,11870,-8024
4057,-14613,-8012
10079,-6354,8010
-4921,-1050,8056
6562,-15713,1293
3109,-123,-14077
274,-2294,16233
-6917,-15198,11071
2928,10871,-7345
-4990,2259,-5610
-535,-11562,-2465
6181,4566,-16070
-13964,-1352,-13209
-2811,7939,-15217
2424,14785,4447
-12078,-14096,1254
2232,-9730,4742
7338,-12027,-7607
-3691,1905,-13069
13869,-2823,9705
3707,6224,-7706
-3177,-14654,7087
11660,4699,-6602
3054,-312,6970
15558,11506,-16054
-10458,11921,-9801
5361,12017,16089
2523,-748,16283
13679,-3215,-15245
13690,-14071,-4722
-3952,-867,6155
-3640,7826,-15471
-10034,-11793,3587
-12561,-4631,7994
8169,7840,4748
6814,10108,-15541
-5660,8573,-12843
9334,126,586
12418,-15228,-3770
6446,-7064,-552
8589,9048,-1701
-10271,-12302,-14224
-4146,843,-1282
-3964,-12274,-9193
-15258,-12002,16042
3627,6658,-12945
-10831,2844,-14026
-6253,9260,6069
5727,-15306,-11803
9964,-8837,7703
-10186,-6420,4124
-15090,15577,11126
-10690,15496,-4242
-5861,4932,-14793
-6810,-3918,-4482
-14689,-3643,15224
3320,-6587,10433
-13493,-697,-718
-2229,9853,-294
-12159,-1241,4926
-4257,11703,13624
12466,-15230,-3598
6632,-2658,12807
-4138,-11041,14882
259,-1596,431
4442,-9966,-3316
-4051,-6327,3842
3025,-2678,-619
-2135,-8262,15467
-7321,7002,11898
13537,-15222,546
9951,2977,12124
14913,-10016,-15195
-2199,5309,2945
5592,-8871,-3674
-945,-13697,-9212
7366,7973,16145
-1172,-6938,-10173
9845,-16099,-5651
13062,15115,-5748
4262,6676,-3089
-9321,11529,-1891
7400,-8298,-12342
-6733,8766,560
12052,-14918,5760
-16153,-7694,-11009
-5384,-5899,12601
11004,5169,-4489
-3829,2684,16380
-14892,-979,12670
-5631,9149,4903
9329,15583,-15044
-5939,3000,-9931
-12086,-6612,-4593
-8958,7207,-8513
-1923,10756,9202
5299,-3401,-15657
1203,9213,6809
13391,-16041,-11999
-7769,6101,-3146
-10183,-9015,1689
-14908,1190,13208
2407,-3344,-13530
7780,2492,-7318
12073,8702,-2967
2084,9845,-6413
4509,-5845,6094
-14415,6811,12457
2345,-11152,13952
4963,4882,12241
-10729,-3540,-9483
3924,12185,3361
13099,-1196,15135
11567,6698,-8869
3289,-11404,1214
-6921,-450,13912
-1554,-2140,-9707
-15834,8666,-1263
1289,-13245,-5998
-8668,-12069,15872
12273,6504,16322
5457,-9927,-15098
4736,14053,6065
-2546,-1488,-3509
-11103,-12350,16363
7980,4421,-4438
-13428,-11359,15708
4228,15838,-6446
-5648,12095,5320
5051,-8906,-13707
3183,-4140,7214
12422,5821,-7655
9681,-13277,10422
5715,676,16341
4907,9943,-3528
15363,-5201,-7525
-5313,-7479,3299
15875,625,-12862
-12342,-11809,-7741
3777,10588,8171
13519,-11846,-1597
-15519,-4398,-11581
3645,15251,-8543
-3489,-8615,-3397
7296,433,11051
-11056,9191,-12550
4534,-7608,-10459
2604,-15301,-5891
14261,7444,-4687
10627,-4939,-13411
4626,-12634,1285
10138,-2134,-14427
5268,-2918,-6306
-5490,13139,4616
3598,14836,-1526
-15265,11863,15419
-912,-10702,2970
7935,11237,-5168
8550,9350,-13214
-13485,-6305,-13473
12780,2869,14093
14852,11246,-7481
-2293,1005,-616
6801,5538,14197
10812,7224,11767
2176,12186,5032
-4491,1442,-16044
-12956,-3433,9718
5843,-8385,-261
-6654,-4063,-5357
14481,9646,9563
-7849,507,15422
2694,-14810,-4054
-12354,-1196,-14746
13955,2324,14723
-2404,4678,1517
6939,-3191,-6300
-3429,-11066,-12700
-5281,-2384,11719
-10144,-1545,5923
10121,13643,-12235
-6415,-13101,-8984
14524,14805,-3989
15830,-9585,-3538
-9535,10000,-13018
8736,14597,380
-6037,4273,14216
-6323,1172,1658
14307,-3307,1369
15759,9272,8609
-10077,9013,-14022
-14731,13480,267
-16220,-3896,-15031
-13701,-68,694
3580,1343,12807
-13656,-9032,-7046
7838,14032,-1640
13098,1143,-841
-679,-9773,-11645
-7711,4631,-3870
-10400,14284,-2836
2764,10271,12231
11422,7425,-5207
-5769,12620,-9826
-5669,-1090,-4981
10311,3797,-2854
7095,-11166,4980
-10132,10913,13390
8202,-11052,-10840
-12039,-10012,15960
1279,-12294,-2634
1228,-5464,-1224
15253,-7918,-5413
8534,-15333,13827
13213,-3481,1384
8174,-634,-15067
-1794,11994,-9743
-7501,3287,-12345
-8730,1824,-9254
-1868,-8259,4763
12935,-11325,524
-6475,3658,-16232
14052,4386,2819
10583,-11444,11976
4123,-2850,-14449
-4162,-12804,-2508
49,6363,-10887
-10854,7055,8032
-13429,-4048,-10715
-6498,-7537,5055
13405,-8655,11841
-5401,1770,6764
5251,-12417,6895
7940,-9862,-10275
-96,6169,-7868
5105,7502,-15517
11057,-3729,6644
13813,6442,-12517
-13861,-11080,11492
-11411,11960,15186
-5145,-10685,14604
-14871,-2814,-582
-3425,3092,6991
5575,-11793,10779
10404,7670,-14681
8615,-7937,-1284
-8244,5463,9066
-6443,-13222,6711
7658,127,10833
-4029,4117,-7852
11826,11588,-6847
-2780,-2351,133
1870,2291,-180
5871,-9445,-15574
-8025,-7032,14962
-976,10201,-5706
-353,-11563,2977
-10040,-6380,-2784
-9032,-2478,-11171
10685,6902,-16032
5732,-7945,1125
4113,-4291,-10589
6244,-5612,13884
-5440,1668,-15356
2442,15412,1114
12996,10066,14447
9756,7557,-15609
6978,-3186,-5281
15848,13396,-3608
14987,-9668,418
-856,7715,-12027
-8778,14991,2652
13927,-291,14192
15623,2318,8865
-15788,-11629,6733
5626,7263,1940
9673,5962,-9405
-6151,11014,3334
-10442,-15361,-9676
-900,9679,-13591
-9266,1441,-2999
11877,-3700,-2116
-13338,-9364,-4410
-9655,-1846,-5
15381,14664,-6894
7155,1471,-2412
3501,-26,-14064
-11542,5491,4012
-14660,9278,-14049
-957,-10587,8194
13632,-4097,-6278
3920,-14113,-14334
5828,-10274,8838
14899,-10023,7204
15237,-15395,-7947
-13371,-78,10950
-11348,11020,-3580
-2526,13154,-8399
3753,14234,-5698
-5524,-6052,5437
-11951,-12222,4331
7519,10062,-7934
-10438,-11843,9765
736,-804,14492
11308,-4004,-4739
520,-15483,-12323
13323,6616,-14777
-7722,10207,8083
-11471,-14791,8182
8984,-12436,15480
11607,6608,-13177
2581,6754,8606
14784,10969,220
-7913,-10285,-2807
966,-8167,5527
134,-341,-2182
-603,-1059,-8128
3568,3630,-7795
-2157,-2587,14110
-10001,-12643,108
15530,-7310,14045
-14381,14436,10218
6737,-12952,-14710
8795,11576,-3328
129,-2641,9741
5999,570,8852
-15163,9029,9204
7167,-6631,6532
-1317,-10859,2587
1116,-14684,-10101
7221,-9464,925
-3419,9401,-8748
5126,9683,-2259
3278,-2338,-14513
7507,2773,11393
-12567,-14921,7141
819,-1571,11887
-11117,10136,-2417
-12424,1896,-5963
-12546,-786,11993
13461,-110,2791
12915,2769,8973
10009,4385,12346
12656,-8045,-5393
-15911,-1336,-10954
5603,-12865,-5795
10825,7581,-1012
-10438,-9633,-12615
-14571,-14185,-8568
15565,-5467,6676
-10465,-4552,-4009
-4914,7648,-5705
-1934,-12666,5981
-14260,14568,547
-6946,-14787,-6923
-13948,14814,-11489
6447,-8749,-3168
15561,-333,-4089
-4820,7897,-6455
-7680,10667,13735
14746,-14824,9543
15359,-3606,-29
-14813,14361,-5250
-5662,-1360,-544
16082,4763,11656
4989,-11598,9084
10965,7404,-10527
-10727,-1954,-8804
-8968,5243,412
11571,-9069,-1524
1947,-14184,13417
5380,12838,5577
-12909,-14640,3480
14524,-3586,-13786
-9052,-10420,1433
-5456,8313,-14343
-11745,14782,8372
13242,-9620,-414
-9436,2669,-3477
-15943,-5096,9299
-1559,-14532,5446
-15930,2491,10526
4756,-10180,11958
-10824,1262,-1335
11665,15614,9191
13187,-13615,-5699
-12569,714,-10498
13515,10241,-14224
1002,5913,1421
-6021,-6635,-13780
2130,-2239,-10114
-13161,-12195,-10140
10716,13152,-323
7918,5894,1499
-13746,12447,11646
-3219,12092,4410
-4002,-608,-7184
13725,-7909,-10493
6838,2428,7983
-13929,-5722,4365
-8469,-3408,-11330
-13954,-10516,2112
-4514,-8011,-4526
-1300,2988,16006
-10258,-968,11590
2824,8070,13842
463,7187,10804
16381,-6260,-7329
8791,742,6518
-14293,-354,-10575
-7608,5707,10582
-5368,-4561,14865
11258,-7474,2297
-6636,1151,5386
16373,1924,-4381
-3333,-15021,-15057
1222,1454,-5273
3809,-3040,4105
-12170,-12422,-4931
9749,15044,-4239
15231,-9752,5159
7113,13575,-10686
-8945,14218,-1436
5426,10263,-9183
1102,-8666,8274
15777,15621,-9022
-5848,-5078,-15241
-3280,6851,11539
-11652,2114,-11368
13688,-488,15757
-6447,2170,-5895
-15335,9796,-2160
15514,-3024,-4611
-372,13411,-10205
2296,-4676,10291
-14535,-13384,9623
5987,-11709,-12956
7648,-16379,-4199
-12934,-1675,-13497
-3148,7339,-5657
7215,-709,-13709
-10054,8752,-4338
