Literal_1,Literal_2,Literal_3
3788,-2748,5570
-10197,-7778,-3175
1539,-15128,3922
3715,-3893,4641
5048,-12863,-9417
13996,-4430,2665
7929,13301,13814
115,15605,-3620
-8654,-11625,3039
-15430,-8944,-6375
-9754,5636,-9224
6626,-12555,-8033
-5846,-13558,-15152
6356,12384,-8894
-12320,16277,7209
15257,9987,-12285
7093,-6928,9010
-2206,6028,7830
5032,14112,-4829
13120,-13483,-15246
-5907,-3005,279
-5167,-12801,-2106
14281,10426,5389
-11847,-14210,-15116
15017,-10719,3872
-5017,-1583,-14758
-2606,-1465,-9495
1104,-1069,-13996
-1710,-2589,687
15990,10046,-1602
-13625,-12685,-14598
3907,-7659,-15217
-5253,2389,-11305
-4055,3698,-946
-1743,-4162,7252
-10019,-10108,2879
-2517,-8748,13945
7640,3207,-14264
12985,-8704,12624
9787,-4806,16173
-11286,4349,5123
9598,9278,6825
-4621,-11511,-16152
-14141,-7679,-9486
-15199,-4545,-3838
-16169,7742,-13317
8534,-5646,-14925
12880,-7278,-13995
-4528,6545,1740
14701,-15572,-2774
11,4133,689
-14206,-4381,-1090
-15419,-12415,30
-4842,-4428,2558
-4678,8969,-1458
11480,5354,-6081
-16018,-1213,14965
-6143,-13591,11973
2234,3809,-8089
4932,6846,-926
-9899,9952,8234
-10973,15467,15567
-2631,-7396,-305
7093,-13156,-2252
11718,10876,10862
11447,-14240,-2902
-11782,-6769,-15095
12172,920,-15774
-13379,-11547,-8084
16073,2241,439
-9800,11653,-12179
-16080,4770,5724
8117,-14060,16123
8671,-10659,-13765
11973,2804,-13221
-295,9672,-7932
-8801,9215,763
-5585,2884,9243
-12274,-7201,-6694
-9857,9731,-5196
13896,-15879,3831
-14005,4535,11300
-2331,-14090,-8306
4201,-15769,-16241
6237,13199,-676
-10078,7594,-15001
7763,-12227,-12043
-13048,-16049,3164
-10409,-7751,12431
5314,4973,-3899
6461,7338,15029
11195,-14498,10948
-6677,-12299,12834
-13631,-14880,11746
-14307,3413,2105
4882,-15462,-3557
-8109,-10255,5519
11762,-12082,-735
8702,-13420,1186
5598,-7377,2859
15449,-8984,14686
-14890,-3655,1526
-4063,-4021,489
7057,-3744,-11442
-9554,-15880,-11369
-14478,-14816,-11273
-2960,-15608,-7474
5566,16293,-8030
-1093,-15067,13210
-2032,-13585,12050
10117,4305,9837
4233,-3482,-13251
2438,-14631,-1917
8077,15227,15511
-2159,3321,-14169
-11069,4249,14037
2802,-4900,3532
8109,9097,-1799
-13349,819,-4986
-10143,11247,4166
-3929,6310,-9298
329,3476,1553
-248,-13514,-5490
5430,-6976,5701
8943,-5461,2979
-11561,-8489,14234
-16299,-3830,3158
11181,-12974,10505
-9104,9101,6185
-3364,-2857,4440
-8610,14617,-5115
-3434,962,-357
-6189,11939,13215
12166,-16218,12546
-9964,-3931,12685
8994,-10577,-15494
5233,4495,7414
-14733,-7491,12538
13919,-513,4962
-12628,10410,3050
4941,-15797,11162
241,-11671,-12975
-5267,-1139,-11533
-3977,-2619,4692
-3808,15354,-6321
7232,1214,10132
-9840,-2813,9286
-6593,6465,-2206
16255,-9339,4111
-11884,-1616,11033
3918,10220,11408
-5087,-12407,-4856
-235,-6273,-8747
-123,-4374,148
-12637,13466,-13464
9888,7256,9945
-2557,8288,9770
-10335,-1960,-2349
3314,-1827,10289
64,-10175,-15382
-15623,5979,-15807
-707,16131,404
8527,-12066,-6163
-8512,2082,15621
-4098,14680,-1387
-11356,7334,-13487
-7558,-11521,7540
5746,-7738,2012
9041,6805,9209
478,-14977,-6645
-13505,-13447,13638
-3905,3831,6995
8171,15421,12643
-8865,11978,-6033
4125,-8415,1678
11643,15921,-3173
-6427,-16248,3466
-9902,12910,11839
4552,13981,-11892
5578,8237,-13044
-5302,668,-8754
1179,-15393,-6271
-7826,7490,11207
-3219,16359,3300
-6125,-12700,-3676
-10419,-14402,14099
1148,8583,-15988
-6000,-2589,4218
2682,-14149,14048
4303,-1229,-7613
-4609,2127,-303
-4685,12598,-321
-5589,-3472,13679
-7981,4291,-2505
16022,3803,3097
-10146,-4753,11728
1136,13341,-1669
-4185,-10553,9701
-3028,9289,-5688
-7647,-13373,5093
-9525,5522,-5291
15337,6352,6801
-14313,6673,-8732
-1188,-10052,10184
9069,4903,4597
6965,3207,-2137
-8764,3393,-15073
14476,-15836,-11712
11536,2186,-7321
-939,4300,-4090
-14045,-16245,11665
-7169,6029,-11145
2021,-8159,-11223
12266,-9192,-6430
12679,2480,81
16373,-3576,-15750
5851,-8642,-14955
12116,-12459,-14020
2743,1005,1581
-7399,9571,-6389
11358,13366,-1769
-14224,1089,9463
3252,10922,-5383
-8564,-1832,13318
5586,-1172,-11423
-6546,-15784,3357
-5909,13280,-13441
-11191,-16019,7521
16338,-9869,3113
-4919,14592,-13667
11808,13954,-13967
734,13804,13949
12281,-6668,-15808
13510,-6255,6679
3107,12981,-16374
-6312,-13588,1801
228,14373,-7864
4018,-4206,-6322
7035,-2371,42
10783,-1968,-10493
12175,-5236,-4919
13704,-14278,6949
-1501,-14227,7061
-8488,-16298,-5334
8720,-1722,15750
12531,-7746,7765
-7054,15971,-145
-2819,-6168,14655
-6047,-4105,11337
2043,-14306,-13731
-776,-10744,13079
-812,-15085,5586
1094,2192,-13816
-13979,10212,-1775
15241,10816,14536
4346,6544,-3686
11540,-12094,6251
3739,3212,7818
12673,9849,5135
-4810,-14324,-11573
239,4350,7249
14358,848,35
5014,-15576,-8378
-12753,3673,8028
-16016,4707,-1585
12469,894,977
8281,1250,-15957
2215,-8135,1637
6564,-12122,-3580
-12618,-503,-12575
-11264,-13794,-12542
14364,8575,10180
-10381,16081,1451
959,-3666,-13616
10451,14260,8377
-1493,16065,2562
6483,2756,9631
4322,-9866,-10513
8104,2335,-1109
-4702,13811,-15133
7985,12365,-9397
-11838,2609,-20
-14291,-4151,-11583
-15120,-1642,-2572
7337,11051,12819
-6430,-1430,-14911
-5938,-16099,10845
4047,-3143,1873
11823,14176,7024
8718,14772,-12751
11893,3725,15317
-13191,8986,138
13034,-2266,-13285
-11464,-64,5719
6292,-4976,12919
-1879,-11330,-12059
-12507,12505,-10620
-7782,-14937,-11772
5581,-11822,-4562
-5669,-8440,14700
-2643,-3031,-16158
12497,6779,-12979
8640,15397,4792
-11359,-9992,14337
10868,-7625,15524
-2312,-16341,-3158
1166,5904,3352
-3386,15278,4343
-5685,-2296,-13088
15334,7773,-2704
910,14056,-2624
-4650,-10322,-14714
-3961,-16383,5489
-15586,-11449,4531
6763,15161,11025
-12275,9759,7988
-2501,10769,15536
2863,8874,-3337
-3347,-14777,-6480
-16268,-14844,-8099
4441,4430,-6988
5579,-11959,-1049
-2750,-5462,-15203
-4977,5195,6366
13109,-1524,4948
-1160,-2341,-6865
-15469,15141,15513
-11582,6524,12586
6005,-12279,-1002
2144,5406,4708
15549,-934,-15941
12410,-9480,-8170
16116,2888,-12731
-12666,13321,3732
11282,6668,-12522
-4609,-8720,-14021
-8709,4337,-4081
11347,10863,4588
-13012,-751,-2219
-15011,361,7708
-15888,-1910,5721
-8201,1884,16066
-12582,-9393,-14831
-1887,12302,-10620
-14384,-893,-4075
14582,-6464,-11740
-3807,10659,875
-11992,-2751,4416
-2957,7948,8286
8698,13913,2014
15303,11575,-1831
-1544,-2165,-4862
7385,-13666,6680
-13970,-2548,-8952
-12615,-5995,15661
-1931,3211,-11075
4787,-7386,16220
13935,7388,-567
-127,4987,-15834
-388,-4432,4551
1513,2392,3470
-9980,4760,5617
-4397,7267,-7602
13815,-11522,6330
4495,12324,6864
9616,-3131,8891
13234,-767,3094
852,13614,8184
-1583,2790,2127
-10575,-4430,-12554
2247,15364,-5662
11054,-3418,5403
6730,6077,7796
14323,12507,-16258
7191,11878,1030
-10921,15989,-12288
6250,-15,-7883
-2999,11479,-7599
10923,8269,13102
6338,-11165,15395
-5237,16130,9752
-7170,-13075,-10882
-7236,12922,-7802
13952,8615,8029
-9531,1969,8097
16275,4251,-13763
15511,-1803,15177
9029,-7523,9013
3014,11026,-1556
10792,6996,-2786
560,13514,9313
9890,1440,4114
-9400,-14498,15036
8033,12930,180
-4087,5492,7374
-12807,1713,2596
14579,-10826,573
-12174,1857,-11831
14430,-11013,-15315
-2454,-4708,7184
-7828,1548,-7360
11751,-773,9690
-8802,-15055,-15647
8340,16128,10109
5116,-3119,13617
-16012,8272,-3329
-8872,-13571,-4997
-16256,12559,-9114
-15122,-6271,14232
-13196,-6247,14818
4424,13373,4255
-12612,8898,-5698
-9747,-8687,-2476
7661,3395,-3079
-889,5456,5720
-15202,1526,-7527
16376,-12943,-1524
14560,5770,1895
-4854,-1565,7323
-11792,10246,-11393
-8782,-9965,6778
6391,-11702,-3592
16058,8938,-3700
-11325,4003,-14217
-951,-4190,16059
-11188,14341,12045
8826,12371,-5526
-2770,-14163,-1132
9686,-10307,4026
6875,14370,313
-8993,16244,-7039
933,-10476,-8293
-12788,-9437,1604
-13580,5542,2430
13930,-16335,-11585
-12626,13715,-4043
2784,5152,13696
-10044,11783,10589
5881,14127,-9332
-12713,-202,15640
-7315,-5039,7927
881,1826,-10099
13306,1977,-4587
-14275,-15296,5035
556,279,-8970
-8877,2547,-7806
-13604,-180,8484
4209,-7425,-6400
-14687,1907,-15112
-15886,3553,-4559
14511,4926,-6095
-4286,-10188,-12148
-13797,-8822,11065
-10970,9794,12128
11108,-564,3489
19,-14380,7695
-3371,1974,5209
-10711,13594,-3084
-5201,-8524,14295
-7363,-9697,12557
-10639,8249,-15765
7212,-13058,1833
-7542,662,-517
11926,-9043,-10519
-15718,-1811,13725
-2939,-8235,-7904
-5923,1158,-7692
2419,-8575,528
5347,-14042,2723
8674,12609,7838
10770,-2898,-1140
3411,-6655,-10702
8785,-5457,2424
12763,-11104,588
-12710,-3946,-1988
2243,3483,-5012
-15434,4266,-3247
5933,8453,10097
9661,-12960,-15715
13565,-11964,-12797
9530,-1550,4348
-8203,13949,5268
-10288,-10252,12156
-14868,15047,13260
-3676,-5515,12478
12849,13681,-8661
5849,10730,8531
-8611,5962,-11990
-8086,1519,-4608
-6908,-8427,-5147
-6554,-4228,-3962
-4726,6827,-424
-10109,-8538,4475
-10353,-5707,-11269
4670,211,3597
7084,890,-15407
9141,8818,9094
-5506,3852,-13269
-3887,-10729,-11468
-10896,-11522,-9441
-1633,9966,-12769
3557,-4929,4631
10318,-4356,-77
10631,3812,-3056
2294,8334,4457
-14583,-6147,-3398
15704,-4852,120
-3527,-625,16043
15557,-12512,6915
-196,-5075,15856
-5628,2831,8495
-14138,9290,-1989
-1046,-7679,7734
-12298,3845,12102
11254,10388,13864
8996,12744,-4474
12184,-3086,10331
-4755,14919,2138
-9213,-11794,15858
-2986,-13669,-4375
-14909,4571,-13643
-1768,-5380,-14093
-4615,15077,-8635
-13641,14748,-4580
3314,8145,3079
-1438,-7715,9047
9035,8245,12806
-12989,15214,-12304
14090,-6077,-9511
-242,-16071,-8768
9756,-7557,-11742
9118,11910,14332
-7596,8722,2961
5939,1349,-15039
-12049,2892,3721
3947,3680,2306
-13904,9361,-788
-13548,1612,-2537
-5508,14917,11700
5600,-12451,-10092
2588,9119,15074
-9220,1788,8898
6897,9107,-5982
-14870,-14954,12359
-7315,5604,15466
-8092,2817,-7995
9240,-15411,5492
1857,-4750,-5713
15629,-3287,6336
14965,-14685,-15376
10012,5766,-10145
-10043,5419,-6323
7333,3384,-15669
3121,13287,3849
3735,-14246,-2463
5325,-3598,-870
-13391,-7746,-7367
-6373,-10939,-2273
16356,-6317,-7312
2782,-15363,-964
-13267,-3985,5704
7536,-10527,-15123
8875,12790,-10253
747,10115,4943
5945,13142,6572
-11321,14258,-7118
14756,-10598,9152
-2153,-4844,-9713
-10817,-11313,8259
-5262,5317,-15383
4725,-2817,-2312
-8240,9765,-9837
-1978,11957,-12020
10225,8244,-10823
14079,-310,2001
11553,6587,-7570
15518,13047,8859
6251,-2010,15153
-10331,-12508,5829
-12386,14072,-11504
7552,12749,-8227
-1634,5684,-14892
6490,227,-1559
10571,-10453,-5530
10025,13301,8423
-7885,11052,-4157
9945,2033,-13927
14330,9045,1406
-4708,-2618,8719
8129,12097,3839
9696,-171,-7851
-10193,936,-702
-7416,14433,-15227
-9168,-7845,267
16336,7530,5565
8735,8661,15233
-3974,8701,15724
4043,753,7230
-12729,-6462,-12842
1714,-2561,-4239
-13803,8342,637
8438,-3729,12228
2643,9827,-13096
-263,157,13620
-12744,4309,-15904
9371,-13508,12362
-5251,15423,-6205
-14400,8458,11193
-8014,14754,2769
-10130,-13790,2166
-10373,1632,5397
5893,-7839,-11908
13914,4633,11024
356,-9206,7113
2481,-8393,1211
-2521,200,14722
3329,8200,1682
-9790,-12891,-1721
-9488,-15679,-9900
10875,-11687,14377
-6000,-4283,-16331
8568,-5552,7717
-13030,4875,-5621
15528,-15448,15117
-7485,6091,-14140
1974,-15788,-7237
-4668,-8865,-2010
-4487,-298,4485
-10807,-4358,-12375
3145,-3133,-15705
10191,-15199,8823
-6831,3260,-8321
-12820,-8007,-5594
7884,-14644,8185
-4872,-4809,-2642
12764,-12320,3248
5062,-457,-1235
-4497,-8531,-5205
15919,-3145,7067
-11422,-12934,11560
-9017,14310,8009
-4010,14227,6490
-14126,-6054,-15823
2760,-9545,4401
11496,-4278,-7151
-308,-15115,15573
7348,-3076,-14585
7964,-13684,3768
938,6933,-2295
13151,-10795,8841
5031,7019,-1460
9066,1537,-11983
-8659,-6471,-2243
-5697,15358,-8400
12788,-8943,-15625
-3657,12958,14421
8296,-16283,-11649
5710,-15170,-10327
-6763,16161,6063
11856,-14304,-14508
-1922,11982,8810
-5231,10577,7681
-5385,-7777,-10620
-2465,-13399,4185
11386,-13103,1812
709,-4665,588
-521,-13341,-3682
-15634,-14349,9423
-3085,15589,14719
-9723,-5379,10690
6851,3867,5466
8448,-724,-2885
2345,-11703,15694
921,-12251,9520
13833,-13857,9404
-14602,5764,11074
-2712,-12491,5173
-577,-13070,-13286
-5371,-5636,-9065
6213,-5090,-10922
-14807,-7555,-9966
8833,12502,-14188
16193,3988,-11118
-7658,5596,2400
3606,11777,-15572
8244,4245,-13424
13896,-12839,5762
-856,11736,-4885
12952,-12095,1756
16254,11532,13382
-8832,-11036,-15178
-11203,-5748,3951
-15201,14199,2156
-15487,11602,-5566
-2836,-5914,15727
-15946,10498,-11950
-8242,3928,-12676
7994,10445,6609
-8394,438,4695
310,-11725,-2585
-9265,-11856,-16211
8021,1255,-6704
-4696,10908,-1016
7042,12476,-15203
-15323,9037,4835
8002,-7702,4537
11450,-6641,-3693
-4038,16193,11752
-12738,-5341,-14556
8903,436,307
-2410,9649,4437
-11965,6788,4232
3626,13328,3154
-2439,-11998,-2145
-14187,-16305,-16147
10337,14246,13286
2602,1703,5567
-14634,-1481,-15630
8136,15275,-6744
15087,16231,-12317
4946,-8241,9246
-15200,8562,-5900
16164,-12111,4451
5839,-7951,1469
9097,16306,-12835
-16295,4473,-15801
16293,7569,-8678
-3716,-7604,15534
15124,-14285,-14049
10767,-2691,11434
-12316,-5781,1934
-6637,-10816,-290
-8363,-9359,1163
7490,2691,-2487
-14763,8164,-6472
-539,-9426,-10902
2530,-2781,2074
1593,16176,-535
7746,14510,15165
14134,14578,-13744
2395,14441,15076
-4985,10688,-11869
3090,9676,-10053
-8447,16263,-9413
-14125,915,8829
-5401,-11531,-12467
-744,10730,-401
-776,491,5494
-8598,-12287,-15227
5560,1576,13837
-12783,9566,-10457
14233,-1038,118
11240,7117,-8920
-12267,-10327,-2329
12457,15089,7821
-5835,4955,2857
-15427,14613,-3863
-9658,-9936,14213
10345,-6262,1147
-4282,9862,-1006
-13812,656,4962
10219,-4362,-9099
-4268,2348,1290
-7335,-12596,-13990
548,-13118,-15015
-9736,-4413,10419
-15951,2929,-16159
9215,15153,-6166
-1314,9358,4883
15599,-9903,-9060
12519,-11651,12179
11088,9441,1600
-5015,-2864,-8590
11831,-11157,237
-492,-1876,8434
-4423,6173,-15150
7094,-5396,10456
7719,-8202,-15955
-12395,12667,13335
8478,-9197,-5528
-9282,-15467,10704
-3195,-655,9036
-1802,-645,7506
-14990,-5686,9445
8794,-3967,10417
-13913,-12980,3533
-1728,-9411,6321
13262,14418,9459
4995,-16264,-15826
13167,10143,2925
-15046,10099,3185
7615,-5891,-7730
221,2125,-13233
11743,-6531,-5448
-14145,-1272,-9926
-12785,-10562,-10080
8370,11701,-1684
11344,-8721,-4674
5578,6423,10386
764,3981,7374
-11325,-12055,-9313
7496,-8106,10210
7943,815,-2486
-16213,8449,-14882
-3796,-8772,11477
4782,13736,11653
6265,3526,-3586
12879,-2192,-10095
893,-12962,7955
-5315,-15297,-6292
8488,3033,5630
-1165,9495,-3155
-373,13903,-11972
-1204,-13559,1031
15160,-8210,-5544
5602,-4396,2166
-12902,15662,-6863
10378,16343,-4408
-3140,-7827,12655
2965,-5624,7232
3281,3367,2659
5034,11465,14917
-12071,3893,-13882
2144,4501,15559
-4916,12823,-5140
-5751,12899,-1746
-15429,12382,-872
-16154,6382,-3761
-9421,8638,-9251
-3956,2907,13714
-1084,14899,14380
-8457,12517,273
11622,-3387,-12328
-6988,-8023,-13800
8283,-2466,6740
-10413,-9771,-4332
2669,-6662,1666
4064,-6136,-12796
-7173,3749,-448
-11388,-10337,-10468
5431,-13577,11952
29,-2690,15824
14488,-6627,14833
-7288,13258,7055
7030,-9683,13070
447,-11271,-7112
2235,6057,432
-6547,-9122,-3934
15899,-6361,-11979
-861,11614,-768
5411,-8882,2801
3421,-5932,-1409
1020,1391,10390
-8782,5740,-10640
-13632,-2734,-5730
4141,-10180,9105
11227,-10565,-9216
6388,-13825,15046
-6287,-15094,8156
-15335,9472,4662
12662,-13182,-13987
-9727,6578,-12399
-6290,-13442,-6289
-11739,-5664,-10471
6565,14752,8504
11827,-14574,3957
8484,6573,-2709
9206,-8854,-15832
-8468,-11073,-10981
6747,-16177,-5679
203,-13315,15027
-4766,1666,-3512
-15057,-9400,1673
-12673,-5390,4683
4771,9815,-14941
8044,-15598,-6013
14366,15763,2339
391,-6892,8953
-6875,13305,-3603
13892,124,14159
-3619,1559,-9080
-13161,4974,-10329
-2916,-3229,-12830
-6935,-7615,3966
13285,-5425,-1570
15482,-4850,-3993
-7756,-4577,-12504
-12851,-3034,14597
-15255,-15783,15691
5505,-12514,-1749
-8892,-606,-5411
-10804,13481,5271
14357,9162,3818
10892,-7957,-8115
-1134,-4508,-10812
7835,5205,-2583
-15692,62,6351
-165,3043,6147
-12103,-4429,14450
4485,-14836,-9303
3621,-5123,4415
1883,-203,-1855
-12711,-6415,14868
-9094,13113,12177
15368,5747,-12737
-1091,12481,-7254
-7497,7937,11789
-16316,-15149,2228
-303,5426,-9668
3902,12196,13611
-10702,-264,16272
10604,2542,-12737
-10672,-13174,-196
-15316,-13466,-12497
-6957,-6554,-471
11666,11140,6438
8486,-684,-3812
6326,-11496,15432
6972,1737,933
15602,1935,14357
2866,13031,-10849
15997,378,2280
3610,3603,-11696
-4382,-2409,-14739
15685,15214,8945
-8490,10644,9071
2678,860,-3861
14689,16274,11264
-7863,11741,-6843
9326,2190,-10610
10354,383,16382
10390,-72,-14215
5263,-1072,3321
7302,-8046,9341
14844,15676,5847
12602,15403,6359
11874,7988,-11844
1996,-5129,3199
7939,-1642,-3989
7520,-1541,-12853
3028,-1755,7762
7545,-15330,5006
-9475,8113,15044
-5924,-2226,-737
-4052,11358,15775
5149,-11500,3465
818,-9614,-13808
-9610,-14095,-10812
6175,-10859,-4794
14823,-9904,-13557
-8748,6998,-1596
927,-5982,6889
13686,-13402,1165
-3357,12147,13207
7510,4833,-14533
15851,-2644,-10473
-16,6383,13713
1658,-8495,-738
-2240,9367,16205
424,4142,14140
3005,-926,6999
13022,9826,6583
-3302,-5871,-15169
-7364,-12671,6353
13266,-7532,-6488
-16011,-16332,16034
15402,257,-6426
-12507,-5786,-12139
12750,-5917,15447
-8232,-4991,3067
14129,16245,6978
-8926,-7391,-14179
-13649,-11143,7792
4705,10402,-2932
-11898,10645,-13063
-2740,-12190,13621
-9599,-15945,-6103
506,3230,11460
13064,-52,-5567
6568,-10597,-8521
6212,13153,-14158
-3304,-3138,-10998
4898,-13998,7822
-511,-4073,-13411
2908,-1951,-2218
5888,-12196,15411
6505,13724,5197
843,8889,-12874
-14207,3963,9841
336,-16317,-8429
-3333,-189,5691
12620,-573,-8685
-2890,-10124,1138
-9832,-3399,1303
10164,-2327,-7
-3668,-12946,2874
4925,-14045,-13820
399,-1842,13354
4890,-6892,8395
6231,2452,10723
-7195,2552,-13614
7145,8231,-15371
10703,-14236,-1427
252,-13511,-11905
-3593,-14874,6061
14937,4541,-2914
11279,-6920,12237
12093,4183,4221
3928,3460,5698
9010,-9213,13630
6244,-10772,9049
-11584,-6051,4719
-2067,1747,-8514
15499,-4144,16349
-2645,9179,-1253
6786,-4721,-3653
1066,-6024,-10327
12214,-5352,-134
7432,14494,6018
-3262,13683,-4424
8963,-1810,-7717
-2786,130,5566
-5502,-14854,1384
-13642,418,-2241
6095,-15964,-15944
9682,-1071,-2488
6588,1133,7814
-15107,1906,12668
-7878,7584,8338
-7128,10562,-15288
11554,12112,-372
-4682,-13738,5612
-12998,6698,12704
7179,5502,-4567
-7045,12182,-1864
5898,10659,11591
-1948,-9908,11868
-15900,-8270,-6252
-13823,-4260,4274
4078,13111,-10025
13007,14375,-4084
15119,4150,2563
10460,11057,-8838
4341,4477,-6627
13854,8083,-4735
5736,-7813,-14166
-7473,3705,-12556
-10420,-7580,-1519
15377,-2605,14920
-5917,-14453,-501
664,7113,-2930
11182,-10810,-10893
-13750,11574,10708
-9408,2822,6102
11308,15102,-13251
-11120,9563,-12122
11458,879,10722
-7000,3268,11746
-10441,-1094,8608
-3563,-15700,6994
-8749,-12625,-8478
-4016,-14649,59
-4006,-4335,-1762
6396,-5057,3174
-8901,13666,-10591
-15775,5980,624
-7146,-14652,11790
-7134,1489,6955
6586,-6926,-2518
6580,-7868,7956
5130,1930,12776
-8774,-2330,8982
-8088,-6362,-15503
1494,3725,-16131
-10333,13427,-4288
12375,2383,5041
8432,10352,-12434
2633,13231,4944
10411,-407,15654
1456,-9815,9460
3001,8757,-3394
12580,-11997,-9773
-16216,-15517,1258
-15389,-7007,-14192
-4531,-13628,4244
1677,14246,-13008
1401,-8822,-11552
10939,-15781,-5948
-377,13851,6857
-15450,-10618,15189
-2708,-3518,-3511
693,14450,-11249
-7036,9904,11607
-3666,-9597,-9699
4167,7219,7930
-14328,4819,-13435
3705,6750,8798
1486,-8120,12107
-489,13995,15735
9354,436,14098
-9480,-13924,12436
-1933,6389,-9102
9602,-12987,1873
-10797,13965,-15526
-1592,1151,-5907
-13365,-916,2966
14788,3733,5596
-3027,10863,12181
9313,15978,11689
-4013,10179,-5226
-3064,-190,-1429
-5866,-2076,11677
-5884,-12406,-14413
8461,2444,-2459
-7793,-5319,-15241
-9993,-13345,15216
13281,-11985,-10099
15544,-7506,10207
-9194,6746,811
7483,8819,7942
-692,-13027,-178
10815,15063,11538
-6066,5384,-10612
-15990,5062,13277
-8468,-2737,-12156
13374,-9138,-13877
-13622,8069,8920
14480,15929,14531
1067,-15164,13520
13191,-14539,4603
8861,-4754,-2068
5745,1644,-11043
9055,-5391,8935
7758,-3899,-14158
-192,-11628,7666
-1573,5118,-9953
-12743,-4796,-5064
10186,-6265,-11672
-11357,-14069,4429
10345,9263,-14017
5059,-10250,-2279
-8938,14087,4369
-12135,14520,9901
5556,3480,-175
-2538,-6288,4526
15083,-14823,-3247
-13972,-2160,-6328
2826,-13189,2725
-5512,-2949,13710
-11388,10344,3169
-10609,-7857,12107
15435,-7736,4195
4020,8520,-11473
1314,14017,8525
8563,1685,-7643
10714,-13569,-9015
4900,-9211,15913
-15680,-5934,7703
9298,4479,837
4414,-940,10481
-14397,11901,9968
-14153,7878,-11437
12128,-11178,12489
-8901,-10178,-1757
-5475,9747,9324
-2696,2389,10354
7429,-6668,4610
1528,1315,13146
9182,4881,-15298
-9660,-6872,-13621
5940,-5637,-4136
-2986,5964,-10267
-11099,11404,11224
962,8054,12521
2499,1910,-13248
3205,13355,-11200
-11151,-7176,3857
-8927,2289,-959
11074,13097,-9129
9293,10184,3580
-2875,-10251,-8102
-4993,-160,8006
1307,-11081,5462
-7007,-3876,-153
11830,14391,3656
12847,-15101,-12726
14105,1610,-408
2859,8373,-6437
5,-6698,-4510
7505,-1428,-8721
6643,-2084,13935
-275,-10700,11730
-7460,14110,-2608
-4573,15620,-11640
12122,-2257,8978
-1778,13563,-4746
14334,11895,1173
-2508,14009,6899
-10056,-9038,-13220
-11370,2849,6657
15104,-12083,-14906
13842,14630,6357
-8772,-8006,-425
-11191,-8593,-10553
-10313,-1425,-5446
-15351,2973,-6810
-15601,-6152,11424
10740,-7875,-7526
-2915,-16127,3057
-5223,-2269,-4637
-1489,-7584,-5203
8343,4866,-3558
11987,-3443,-12322
10530,1004,8774
-15601,-3381,3224
-14694,-14609,-15821
4649,14863,-12936
-15709,-1113,-1041
-4438,-13846,-7494
-6311,14619,3314
-15784,-11182,-13467
16242,-12359,8876
